0.451803534,0.302461904,2
0.45906016,0.239155693,2
0.428565478,0.286293066,2
0.484390356,0.268000237,2
0.488491002,0.314003412,2
0.488252935,0.295180764,2
0.426173487,0.294408264,2
0.492329306,0.306976086,2
0.465817792,0.236815836,2
0.479601991,0.302755294,2
0.498328431,0.259982366,2
0.428879358,0.285437093,2
0.480521853,0.283229734,2
0.422225084,0.253188922,2
0.474352059,0.312582487,2
0.468331048,0.269983211,2
0.415430899,0.240166046,2
0.431579646,0.309828152,2
0.431841213,0.273097853,2
0.426375192,0.264188815,2
0.430280676,0.258974398,2
0.418083628,0.26290209,2
0.476409304,0.274179268,2
0.474378543,0.30308207,2
0.448289188,0.290113523,2
0.479927323,0.305496778,2
0.443667276,0.25751259,2
0.491140915,0.250601252,2
0.430957469,0.258439668,2
0.450132366,0.238817175,2
0.469207993,0.278784478,2
0.456456293,0.246370062,2
0.443559461,0.281883071,2
0.416881386,0.286854077,2
0.443661289,0.309954012,2
0.431058976,0.256852614,2
0.42768209,0.309012867,2
0.494260941,0.262061101,2
0.448839672,0.291478582,2
0.444572133,0.242145688,2
0.488509074,0.259188589,2
0.467201239,0.307362578,2
0.467620723,0.307873639,2
0.427279692,0.24582162,2
0.434253957,0.27144964,2
0.483541307,0.261172793,2
0.454594272,0.279791283,2
0.430344315,0.259173921,2
0.47487611,0.277751273,2
0.497425345,0.271445455,2
0.491868209,0.307701766,2
0.460322173,0.297275116,2
0.473664296,0.30193814,2
0.479069284,0.252888118,2
0.46950412,0.231801195,2
0.485698622,0.282981915,2
0.43200196,0.756130736,1
0.42172922,0.713191324,1
0.452818298,0.724777788,1
0.449919764,0.776587903,1
0.441705094,0.715655249,1
0.466569168,0.711653662,1
0.462045861,0.7250077,1
0.446457485,0.771982154,1
0.453782041,0.778499459,1
0.467412162,0.711923425,1
0.461383844,0.751340708,1
0.457100481,0.772484002,1
0.467377801,0.761928339,1
0.435092885,0.766484237,1
0.467440672,0.751524651,1
0.476536075,0.70988283,1
0.481820589,0.71669508,1
0.453576386,0.706675272,1
0.461794758,0.717490516,1
0.441518145,0.780485495,1
0.449480589,0.753068153,1
0.473798744,0.726952572,1
0.416167906,0.720108891,1
0.446309517,0.726633188,1
0.424018813,0.771602412,1
0.471632157,0.752886649,1
0.430085083,0.763678136,1
0.425664565,0.755638913,1
0.44341926,0.709581279,1
0.421476987,0.744052234,1
0.473376083,0.74201009,1
0.413305952,0.734435384,1
0.456574902,0.771580836,1
0.424097239,0.708475947,1
0.470809552,0.724304655,1
0.467743894,0.773831184,1
0.476092492,0.774179677,1
0.438831118,0.705380449,1
0.477158087,0.712363219,1
0.458385645,0.753760349,1
0.418053015,0.730560074,1
0.464981775,0.779522813,1
0.444784006,0.73851753,1
0.44934692,0.719283084,1
0.42530489,0.769700802,1
0.464956914,0.75508358,1
0.439951163,0.774993402,1
0.412596339,0.711034963,1
0.45965896,0.720640102,1
0.420826071,0.74870242,1
0.425119342,0.751934402,1
0.443426348,0.734928329,1
0.415681373,0.771206865,1
0.430964405,0.762403358,1
0.424939739,0.773249285,1
0.427948408,0.710683284,1
0.467188543,0.74568475,1
0.4707659,0.735321816,1
0.41848291,0.725021217,1
0.420866587,0.733244119,1
0.45985657,0.711712117,1
0.445528291,0.779657349,1
0.443707495,0.779543611,1
0.46937076,0.757485524,1
0.464954016,0.771546164,1
0.472241242,0.757769428,1
0.475062552,0.772934241,1
0.411354561,0.762994742,1
0.443987318,0.717102903,1
0.440623205,0.71201169,1
0.451263937,0.719079188,1
0.411453829,0.773613284,1
0.418066408,0.733086909,1
0.414574325,0.754317089,1
0.435192792,0.773725404,1
0.460368725,0.756595743,1
0.483929465,0.706149885,1
0.432777992,0.709597321,1
0.420828872,0.729482013,1
0.452489469,0.778935973,1
0.422858447,0.73334346,1
0.421612791,0.741725271,1
0.431144559,0.281085447,2
0.471293896,0.285883734,2
0.488406194,0.279280163,2
0.444111949,0.268474573,2
0.436739196,0.274647155,2
0.472025435,0.251523541,2
0.446221327,0.301411721,2
0.433931807,0.254660335,2
0.443314086,0.280748388,2
0.478829779,0.278248482,2
0.442424873,0.29971685,2
0.496243847,0.25645947,2
0.436849853,0.237010366,2
0.483600977,0.295733326,2
0.460271205,0.290522263,2
0.450103986,0.250870555,2
0.456826229,0.238148689,2
0.453557788,0.263969802,2
0.473011944,0.294725154,2
0.443743739,0.284288813,2
0.4663623,0.254693172,2
0.482632277,0.24901358,2
0.446753472,0.252996299,2
0.42853427,0.307976633,2
0.471907021,0.298862825,2
0.456342742,0.282699187,2
0.452549709,0.264771587,2
0.428545884,0.287991395,2
0.440570589,0.251165785,2
0.460325469,0.313909876,2
0.422982619,0.246071918,2
0.486650708,0.280290999,2
0.421814078,0.264709689,2
0.443332452,0.295190175,2
0.432801055,0.291547405,2
0.476870865,0.309400365,2
0.477972505,0.312360498,2
0.416492917,0.234527044,2
0.496798812,0.309334721,2
0.471757422,0.269532371,2
0.498387113,0.258301732,2
0.465124678,0.238436841,2
0.459790906,0.300247392,2
0.484512532,0.28169524,2
0.778684433,0.487949626,3
0.747954329,0.525408993,3
0.753989038,0.572655352,3
0.747310359,0.605046624,3
0.720275423,0.628016578,3
0.71345254,0.650262657,3
0.68356285,0.709038821,3
0.665315321,0.737610218,3
0.625820723,0.737530724,3
0.619483467,0.782010589,3
0.589248228,0.781197921,3
0.542663797,0.798779626,3
0.494449758,0.814105267,3
0.490496383,0.816561931,3
0.438311516,0.828503539,3
0.377415204,0.810530786,3
0.366410835,0.814139202,3
0.310552495,0.799936208,3
0.290861118,0.785072134,3
0.263257996,0.752715918,3
0.214129555,0.741164845,3
0.208682791,0.719031185,3
0.180275796,0.675679884,3
0.159101597,0.642730479,3
0.146075403,0.632039674,3
0.123078217,0.580892443,3
0.117331881,0.535790989,3
0.105673289,0.510079696,3
0.132055477,0.466216375,3
0.121527594,0.442042297,3
0.132210214,0.4075834,3
0.137097267,0.353727525,3
0.157801203,0.348410094,3
0.166843983,0.308993374,3
0.215227563,0.274153745,3
0.231094685,0.246019631,3
0.261400995,0.230441706,3
0.316185795,0.200880348,3
0.333126785,0.203314784,3
0.353190729,0.18170338,3
0.392616319,0.186459947,3
0.441874712,0.166046767,3
0.481930263,0.17484211,3
0.516844589,0.162954409,3
0.541639648,0.184549152,3
0.576600546,0.195203667,3
0.609226282,0.217439228,3
0.650944951,0.241402539,3
0.672342144,0.27995843,3
0.672477538,0.288455004,3
0.708094537,0.3245008,3
0.743119353,0.349812172,3
0.755730612,0.374536184,3
0.751008123,0.416760531,3
0.750195602,0.46194339,3
0.761369606,0.492677801,3
