0.044441, 0.019046, 0.162791, 0.195404, 0.070170, 0.056603, 0.255324, 0.187488, 0.000000, 0.160000, 0.125000, 0.275860, 0.061033, 0.000000, 0.235295, 0.000000, 0.393946, 0.076087, 0.265624, 0.172419, 0.250010, 0.031248, 0.000000, 0.049997, 0.023808, 0.522726, 0.000000, 0.390245, 0.223680, 0.131148, 0.034481, 0.000000, 0.162793, 0.066662, 0.190477, 0.173913, 0.257142, 0.236102, 0.235295, 0.054050, 0.018691, 0.340425, 0.299991, 0.242425, 0.252754, 0.086951, 0.277776, 0.202130, 0.000000, 0.297875, 0.044773, 0.023254, 0.420005, 0.000000, 0.083332, 0.000000, 0.093744, 0.310346, 0.108529, 0.369563, 0.045451, 0.000000, 0.140624, 0.000000, 1.000000
0.066662, 0.066667, 0.162791, 0.149429, 0.122806, 0.094339, 0.212763, 0.000000, 0.023254, 0.219997, 0.062496, 0.068961, 0.032864, 0.047616, 0.147065, 0.000000, 0.696973, 0.032609, 0.062496, 0.551720, 0.173080, 0.031248, 0.000000, 0.024998, 0.023808, 0.431811, 0.000000, 0.365856, 0.171052, 0.327866, 0.034481, 0.000000, 0.418604, 0.000000, 0.333337, 0.173913, 0.285712, 0.208327, 0.352950, 0.081075, 0.018691, 0.191488, 0.216665, 0.181822, 0.142863, 0.065213, 0.333327, 0.180854, 0.000000, 0.170213, 0.089554, 0.046509, 0.379997, 0.015150, 0.124995, 0.000000, 0.343744, 0.155173, 0.186049, 0.065213, 0.090903, 0.051279, 0.375000, 0.000000, 1.000000
0.133336, 0.009523, 0.162791, 0.264371, 0.157891, 0.138364, 0.255324, 0.000000, 0.046509, 0.199998, 0.140624, 0.103441, 0.023475, 0.071424, 0.235295, 0.000000, 0.424247, 0.048912, 0.156248, 0.344821, 0.230780, 0.031248, 0.000000, 0.150003, 0.023808, 0.500000, 0.000000, 0.146345, 0.157895, 0.295081, 0.017240, 0.015384, 0.325586, 0.000000, 0.047616, 0.195650, 0.400006, 0.236102, 0.117640, 0.027025, 0.037382, 0.382975, 0.133330, 0.181822, 0.153851, 0.043475, 0.111112, 0.106384, 0.018181, 0.148937, 0.044773, 0.093018, 0.699998, 0.030300, 0.249989, 0.000000, 0.250000, 0.189654, 0.224810, 0.108700, 0.090903, 0.000000, 0.125000, 0.000000, 1.000000
0.155556, 0.057144, 0.220926, 0.103449, 0.105264, 0.283017, 0.255324, 0.000000, 0.000000, 0.280003, 0.171872, 0.172419, 0.032864, 0.023808, 0.205885, 0.000000, 0.333328, 0.048912, 0.093752, 0.482760, 0.096160, 0.062496, 0.000000, 0.150003, 0.000000, 0.590903, 0.023808, 0.243900, 0.092105, 0.098363, 0.034481, 0.000000, 0.325586, 0.000000, 0.166669, 0.086951, 0.257142, 0.249989, 0.323525, 0.000000, 0.018691, 0.382975, 0.233330, 0.242425, 0.164840, 0.086951, 0.111112, 0.127665, 0.000000, 0.191488, 0.074629, 0.093018, 0.539998, 0.030300, 0.111107, 0.035712, 0.343744, 0.258625, 0.131784, 0.043475, 0.000000, 0.025639, 0.218752, 0.000000, 1.000000
0.088883, 0.047620, 0.162791, 0.149429, 0.017542, 0.018867, 0.170213, 0.000000, 0.069763, 0.179999, 0.312496, 0.137921, 0.103286, 0.023808, 0.117640, 0.000000, 0.272726, 0.076087, 0.203128, 0.068961, 0.192310, 0.062496, 0.000000, 0.125005, 0.047616, 0.204543, 0.023808, 0.121956, 0.210523, 0.131148, 0.017240, 0.015384, 0.441858, 0.000000, 0.142861, 0.413038, 0.228573, 0.277764, 0.147065, 0.027025, 0.000000, 0.553188, 0.200000, 0.090903, 0.329680, 0.043475, 0.148146, 0.117022, 0.018181, 0.170213, 0.179107, 0.069763, 0.280003, 0.000000, 0.166664, 0.035712, 0.343744, 0.431038, 0.224810, 0.217388, 0.000000, 0.000000, 0.109376, 0.000000, 1.000000
0.177777, 0.019046, 0.093023, 0.275865, 0.122806, 0.207545, 0.191488, 0.124992, 0.000000, 0.340000, 0.109376, 0.172419, 0.056339, 0.000000, 0.205885, 0.000000, 0.484849, 0.076087, 0.140624, 0.275860, 0.115390, 0.000000, 0.000000, 0.099994, 0.000000, 0.318183, 0.000000, 0.195122, 0.184209, 0.262296, 0.017240, 0.015384, 0.162793, 0.133324, 0.190477, 0.304350, 0.028570, 0.152770, 0.235295, 0.054050, 0.009345, 0.276599, 0.249996, 0.212124, 0.219783, 0.108700, 0.240741, 0.170216, 0.000000, 0.212763, 0.014924, 0.000000, 0.519999, 0.030300, 0.041663, 0.035712, 0.343744, 0.155173, 0.162794, 0.195650, 0.090903, 0.025639, 0.328128, 0.000000, 1.000000
0.088883, 0.152380, 0.290695, 0.091955, 0.052627, 0.044025, 0.340425, 0.000000, 0.116284, 0.179999, 0.375000, 0.103441, 0.093895, 0.047616, 0.058820, 0.000000, 0.515151, 0.054346, 0.250000, 0.206900, 0.134620, 0.031248, 0.000000, 0.049997, 0.023808, 0.181817, 0.000000, 0.170734, 0.197366, 0.065570, 0.034481, 0.000000, 0.279077, 0.000000, 0.166669, 0.369563, 0.314282, 0.208327, 0.088230, 0.081075, 0.009345, 0.680850, 0.183326, 0.121205, 0.098903, 0.021738, 0.222224, 0.074470, 0.000000, 0.276599, 0.089554, 0.046509, 0.340000, 0.000000, 0.236102, 0.000000, 0.124992, 0.310346, 0.147287, 0.239126, 0.090903, 0.025639, 0.250000, 0.021738, 1.000000
0.266671, 0.066667, 0.232553, 0.091955, 0.228070, 0.081761, 0.255324, 0.000000, 0.116284, 0.219997, 0.109376, 0.172419, 0.084506, 0.071424, 0.235295, 0.000000, 0.515151, 0.021737, 0.093752, 0.172419, 0.230780, 0.031248, 0.000000, 0.175002, 0.047616, 0.522726, 0.047616, 0.268288, 0.315784, 0.147541, 0.034481, 0.030768, 0.418604, 0.000000, 0.119053, 0.152175, 0.371436, 0.291659, 0.205885, 0.054050, 0.000000, 0.212763, 0.200000, 0.212124, 0.142863, 0.043475, 0.185181, 0.138303, 0.018181, 0.148937, 0.044773, 0.000000, 0.500000, 0.045450, 0.166664, 0.035712, 0.343744, 0.103452, 0.100778, 0.108700, 0.000000, 0.051279, 0.171872, 0.065213, 1.000000
0.088883, 0.066667, 0.174418, 0.126436, 0.087721, 0.100628, 0.170213, 0.000000, 0.023254, 0.440004, 0.015624, 0.206900, 0.046947, 0.000000, 0.205885, 0.000000, 0.363645, 0.016303, 0.046872, 0.344821, 0.250010, 0.062496, 0.000000, 0.224998, 0.023808, 0.318183, 0.000000, 0.292690, 0.157895, 0.409837, 0.051721, 0.015384, 0.279077, 0.199986, 0.285721, 0.043475, 0.285712, 0.180552, 0.441180, 0.108101, 0.028036, 0.191488, 0.299991, 0.303027, 0.065937, 0.108700, 0.222224, 0.202130, 0.000000, 0.148937, 0.074629, 0.000000, 0.699998, 0.030300, 0.152770, 0.071423, 0.562496, 0.103452, 0.147287, 0.108700, 0.045451, 0.025639, 0.218752, 0.000000, 1.000000
0.222218, 0.047620, 0.139537, 0.183910, 0.192976, 0.176100, 0.276599, 0.124992, 0.000000, 0.219997, 0.093752, 0.206900, 0.037558, 0.000000, 0.264705, 0.000000, 0.454548, 0.043478, 0.203128, 0.137921, 0.288470, 0.124992, 0.000000, 0.224998, 0.000000, 0.318183, 0.000000, 0.414633, 0.105261, 0.295081, 0.051721, 0.000000, 0.302331, 0.066662, 0.261901, 0.173913, 0.114279, 0.069445, 0.294115, 0.027025, 0.046732, 0.170213, 0.183326, 0.333328, 0.120880, 0.152175, 0.092595, 0.308519, 0.018181, 0.106387, 0.029849, 0.023254, 0.440004, 0.060600, 0.291659, 0.000000, 0.250000, 0.086211, 0.147287, 0.043475, 0.090903, 0.025639, 0.218752, 0.000000, 1.000000
