1.5,0,1
1.50973,0.0284611,1
1.51892,0.0572891,1
1.52755,0.0864734,1
1.53562,0.116003,1
1.54312,0.145868,1
1.55003,0.176056,1
1.55635,0.206556,1
1.56207,0.237356,1
1.56717,0.268445,1
1.57166,0.29981,1
1.57552,0.331439,1
1.57873,0.363319,1
1.58131,0.395437,1
1.58323,0.42778,1
1.58448,0.460335,1
1.58508,0.493089,1
1.58499,0.526027,1
1.58422,0.559137,1
1.58277,0.592403,1
1.58062,0.625812,1
1.57777,0.659349,1
1.57421,0.692999,1
1.56995,0.726748,1
1.56497,0.760581,1
1.55926,0.794483,1
1.55283,0.828439,1
1.54567,0.862433,1
1.53778,0.896449,1
1.52916,0.930473,1
1.51979,0.964488,1
1.50968,0.998479,1
1.49883,1.03243,1
1.48723,1.06632,1
1.47488,1.10015,1
1.46179,1.13388,1
1.44794,1.16751,1
1.43334,1.20101,1
1.41799,1.23438,1
1.40189,1.2676,1
1.38504,1.30064,1
1.36744,1.3335,1
1.34909,1.36615,1
1.32999,1.39858,1
1.31015,1.43078,1
1.28956,1.46272,1
1.26823,1.49439,1
1.24616,1.52577,1
1.22336,1.55685,1
1.19983,1.58761,1
1.17557,1.61803,1
1.15059,1.6481,1
1.12489,1.6778,1
1.09848,1.70712,1
1.07136,1.73603,1
1.04353,1.76452,1
1.01502,1.79258,1
0.985813,1.82018,1
0.955926,1.84732,1
0.925365,1.87398,1
0.894137,1.90014,1
0.86225,1.92578,1
0.829712,1.95089,1
0.796533,1.97546,1
0.762721,1.99946,1
0.728287,2.02289,1
0.693238,2.04573,1
0.657587,2.06797,1
0.621342,2.08958,1
0.584515,2.11055,1
0.547118,2.13088,1
0.509161,2.15055,1
0.470656,2.16954,1
0.431615,2.18783,1
0.392052,2.20542,1
0.351978,2.2223,1
0.311406,2.23844,1
0.270351,2.25384,1
0.228825,2.26849,1
0.186843,2.28236,1
0.144418,2.29546,1
0.101566,2.30777,1
0.0583018,2.31927,1
0.0146397,2.32995,1
-0.0294045,2.33982,1
-0.0738153,2.34884,1
-0.118577,2.35702,1
-0.163672,2.36434,1
-0.209086,2.3708,1
-0.254801,2.37638,1
-0.3008,2.38108,1
-0.347066,2.38488,1
-0.393582,2.38778,1
-0.44033,2.38977,1
-0.487292,2.39085,1
-0.534451,2.391,1
-0.581788,2.39021,1
-0.629284,2.38849,1
-0.676921,2.38583,1
-0.72468,2.38221,1
-0.772542,2.37764,1
-0.820489,2.37211,1
-0.8685,2.36561,1
-0.916557,2.35814,1
-0.964639,2.3497,1
-1.01273,2.34027,1
-1.0608,2.32987,1
-1.10884,2.31848,1
-1.15683,2.30611,1
-1.20474,2.29275,1
-1.25256,2.2784,1
-1.30026,2.26305,1
-1.34783,2.24672,1
-1.39524,2.22939,1
-1.44248,2.21107,1
-1.48952,2.19176,1
-1.53634,2.17146,1
-1.58293,2.15017,1
-1.62925,2.12789,1
-1.6753,2.10463,1
-1.72104,2.08039,1
-1.76647,2.05516,1
-1.81155,2.02896,1
-1.85627,2.00179,1
-1.90061,1.97365,1
-1.94454,1.94454,1
-1.98805,1.91448,1
-2.03112,1.88347,1
-2.07372,1.85151,1
-2.11583,1.81862,1
-2.15744,1.78479,1
-2.19852,1.75003,1
-2.23905,1.71436,1
-2.27902,1.67778,1
-2.3184,1.64031,1
-2.35718,1.60194,1
-2.39533,1.56269,1
-2.43284,1.52257,1
-2.46968,1.48159,1
-2.50583,1.43975,1
-2.54129,1.39709,1
-2.57602,1.35359,1
-2.61002,1.30928,1
-2.64325,1.26417,1
-2.67571,1.21826,1
-2.70738,1.17159,1
-2.73823,1.12415,1
-2.76825,1.07596,1
-2.79743,1.02704,1
-2.82574,0.977395,1
-2.85317,0.927051,1
-2.8797,0.876019,1
-2.90532,0.824315,1
-2.93001,0.771955,1
-2.95376,0.718957,1
-2.97655,0.665337,1
-2.99836,0.611113,1
-3.01918,0.556302,1
-3.03899,0.500922,1
-3.05779,0.444993,1
-3.07556,0.388533,1
-3.09228,0.331561,1
-3.10794,0.274096,1
-3.12253,0.216158,1
-3.13603,0.157767,1
-3.14845,0.0989439,1
-3.15975,0.0397087,1
-3.16994,-0.0199176,1
-3.179,-0.0799137,1
-3.18692,-0.140258,1
-3.19369,-0.20093,1
-3.1993,-0.261906,1
-3.20374,-0.323165,1
-3.20701,-0.384684,1
-3.2091,-0.446441,1
-3.20999,-0.508412,1
-3.20968,-0.570575,1
-3.20817,-0.632907,1
-3.20544,-0.695383,1
-3.20149,-0.757981,1
-3.19632,-0.820677,1
-3.18993,-0.883446,1
-3.18229,-0.946264,1
-3.17342,-1.00911,1
-3.16331,-1.07195,1
